experiment,seed,class_id,class_name,ap50,ap50_95,run_dir,model_name,eval_split
tail_oversampling,43,4,B1,0.3649348919618543,0.30027648406459084,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,5,B2,0.5022111659294012,0.43626195143872615,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,6,B52,0.27502898101292006,0.23379900820032176,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,7,Be200,0.5821765001128959,0.5177203303445606,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,8,C130,0.20873148507455275,0.17649897485040927,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,9,C17,0.25537974685025455,0.21003355582912708,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,10,C2,0.6605128540353054,0.6130389785818753,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,11,C5,0.3598285745950315,0.29671313418045075,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,12,E2,0.48110159537660513,0.3761610612359056,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,13,E7,0.6515411701700362,0.5803517516847415,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,14,EF2000,0.16958459761948658,0.152196439714267,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,15,F117,0.4124924069843442,0.3790588347120614,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,16,F14,0.07164245993256893,0.061712774825198304,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,17,F15,0.15660303934398523,0.13572669170701152,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,18,F16,0.31821111150271414,0.2577338483334512,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,19,F18,0.24745571759371998,0.20572338842030158,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,20,F22,0.14736749376235855,0.13283288901651708,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,21,F35,0.3401132738480518,0.26453429503134784,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,22,F4,0.1965733061243266,0.16155241281787674,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,23,J20,0.38579558989364615,0.35373324269520745,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,24,JAS39,0.17253957960423438,0.14527667488941126,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,25,MQ9,0.5151287558072493,0.4116825115765132,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,26,Mig31,0.2684979575254852,0.25903717521433034,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,27,Mirage2000,0.14986693631497364,0.12812636723026805,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,28,P3,0.26413944504068043,0.25992192154801586,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,29,RQ4,0.3016495405372181,0.21103649010387854,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,30,Rafale,0.09009640237272973,0.07558431213304487,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,31,SR71,0.28768482786766436,0.2571243328802282,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,32,Su34,0.2862717154346151,0.24354548121897776,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,33,Su57,0.2088951381829291,0.19249247951484882,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,34,Tornado,0.17532034399855673,0.16172270698525265,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,35,Tu160,0.38961792074323587,0.2922846155108235,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,36,Tu95,0.2525,0.21161666666666665,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,37,U2,0.18349707602339183,0.16357538126361656,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,38,US2,0.5720604113097529,0.4848239114140734,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,39,V22,0.36843021790627734,0.2618468504475709,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,40,Vulcan,0.4004806969176416,0.380880681434633,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,41,XB70,0.5285866301083693,0.474566221811874,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
tail_oversampling,43,42,YF23,0.49675151350862917,0.47665703442667384,/content/drive/MyDrive/Military_OD/outputs_full/runs/tail_oversampling_yolov8n_seed43_20260705_0300,yolov8n.pt,test
